2 3
-8.15265 1.78073 2 
9.14364 0.88371 0 
-0.231606 0.288534 1 
-8.14825 -0.850815 2 
4.08438 16.8436 0 
10.5299 9.96512 1 
-11.8221 11.0012 2 
6.96314 4.40309 0 
3.91339 7.35553 1 
-8.4985 3.9542 2 
3.46027 13.771 0 
-7.18624 -4.43632 1 
-7.70772 2.36972 2 
3.79842 17.7249 0 
3.84327 5.08013 1 
-9.43371 6.06805 2 
7.04215 2.89876 0 
12.1971 9.0551 1 
-9.44931 4.13658 2 
5.61826 13.5899 0 
-1.11647 0.857546 1 
-5.7765 -3.1581 2 
8.37115 4.72813 0 
-1.83403 -2.15423 1 
-6.51227 -0.936017 2 
11.0174 -3.54125 0 
9.22566 6.49331 1 
-6.98983 0.20523 2 
6.35724 13.8018 0 
0.0481306 0.820785 1 
-9.91691 4.26123 2 
7.94461 -4.09618 0 
11.9082 5.3578 1 
-7.95625 2.6627 2 
9.08269 -0.121321 0 
0.860113 2.07967 1 
-6.11194 -2.55381 2 
9.78944 -4.4755 0 
-1.39867 -0.454555 1 
-9.21253 5.21973 2 
4.69785 11.0338 0 
-5.84249 0.417387 1 
-8.18297 2.65834 2 
7.23203 2.9786 0 
4.36009 4.45778 1 
-6.50346 -4.39158 2 
7.18468 0.0272625 0 
-9.80211 -9.6728 1 
-3.9424 -5.90437 2 
9.38468 -5.03413 0 
12.1243 11.5042 1 
-7.65286 -0.622073 2 
5.26039 11.5453 0 
0.452495 1.8425 1 
-5.57065 -3.35848 2 
5.04335 18.3419 0 
4.12769 3.42357 1 
-6.25781 -3.03575 2 
5.87067 4.71526 0 
4.38178 2.18631 1 
-7.46877 0.540321 2 
9.06765 -2.09557 0 
-2.15272 -0.762602 1 
-6.3562 -3.94747 2 
3.86344 17.3327 0 
2.93338 1.09538 1 
-7.43601 2.59996 2 
8.15896 -3.05275 0 
10.7942 3.43884 1 
-7.47063 -0.170859 2 
6.85794 4.97086 0 
-1.60025 -3.21825 1 
-8.41313 2.31917 2 
9.34214 -1.16301 0 
0.567535 2.41944 1 
-8.49138 3.067 2 
7.84938 8.00694 0 
0.362746 -1.89769 1 
-9.52408 4.23016 2 
3.66936 25.7785 0 
0.1278 3.17739 1 
-9.19118 3.90971 2 
3.76702 18.0415 0 
0.489501 0.238041 1 
-8.45209 5.1232 2 
9.94244 -8.62138 0 
-7.0872 -3.57094 1 
-6.82691 -0.89754 2 
9.14111 2.54065 0 
6.97905 2.67344 1 
-9.13347 4.22 2 
5.50305 12.8244 0 
-7.14749 -4.01705 1 
-6.48752 0.878986 2 
9.24105 -8.92114 0 
4.61684 3.6652 1 
-6.29976 -3.26214 2 
7.85735 3.34765 0 
-6.78738 -8.46547 1 
-10.933 6.09308 2 
9.57542 -4.31354 0 
-0.787801 -0.266767 1 
-10.0631 5.89807 2 
7.2775 3.2871 0 
-5.72981 -7.99679 1 
-6.44665 -1.74455 2 
7.4399 -2.4753 0 
-9.05194 -11.1751 1 
-9.63771 7.1556 2 
5.81079 13.1443 0 
-4.80387 -9.42481 1 
-6.93114 -1.43522 2 
4.97416 6.77959 0 
-10.2483 -9.86955 1 
-5.69738 -4.9622 2 
7.77638 10.2783 0 
-6.29382 -0.931599 1 
-9.17513 6.03734 2 
8.03288 1.50354 0 
-8.43612 -1.85285 1 
-6.21349 -1.06319 2 
4.00694 21.2865 0 
-8.20271 -7.76288 1 
-2.84799 -12.3448 2 
8.05924 -4.30574 0 
3.47935 0.999386 1 
-8.01378 0.989804 2 
5.35499 2.41287 0 
-7.34408 -4.15023 1 
-11.5969 9.41051 2 
6.34082 7.21806 0 
-0.810405 -3.85601 1 
-9.50377 6.98052 2 
7.35256 -1.09502 0 
-1.20113 -6.31525 1 
-7.94437 1.01468 2 
7.22249 5.4383 0 
5.07241 0.114014 1 
-7.07226 -0.517275 2 
6.60094 12.2779 0 
-1.78423 1.20985 1 
-9.24473 3.31884 2 
3.53655 17.7926 0 
-7.68299 -6.79109 1 
-8.49348 3.46483 2 
10.2969 -9.59399 0 
3.41509 0.339738 1 
-7.72076 2.80922 2 
6.81496 1.91888 0 
-1.6794 2.03029 1 
-7.70844 0.570196 2 
7.04076 2.25714 0 
3.87626 -0.675391 1 
-7.29422 4.26467 2 
4.34281 17.957 0 
1.47538 5.37254 1 
-10.6711 7.75699 2 
9.45249 -4.83628 0 
-10.6443 -5.75186 1 
-11.4702 11.6904 2 
4.41074 15.6785 0 
-8.77585 -11.8527 1 
-7.07001 -0.0161219 2 
6.2642 12.5436 0 
-0.725856 -1.44734 1 
-10.2475 7.88666 2 
3.49529 8.41788 0 
5.01383 2.91786 1 
-8.88176 3.01489 2 
3.77906 13.1145 0 
0.212399 1.85497 1 
-5.89068 -2.17836 2 
4.393 15.0864 0 
1.878 -3.13865 1 
-5.89509 -4.12242 2 
5.05743 10.2985 0 
-6.93568 -7.24112 1 
-11.3121 10.6704 2 
9.90282 -4.3733 0 
-7.6458 0.551167 1 
-14.8628 18.6418 2 
5.24653 14.4723 0 
-0.70387 0.665529 1 
-8.59212 2.82876 2 
5.52016 11.0045 0 
1.43067 3.5255 1 
-6.54922 -4.04747 2 
4.83231 6.48014 0 
17.5714 16.4009 1 
-7.44799 -0.971308 2 
4.59655 15.9188 0 
1.77723 2.5807 1 
-11.6931 8.64539 2 
4.45379 5.10937 0 
6.04588 2.23717 1 
-7.82306 3.41194 2 
3.50924 24.0526 0 
15.6666 14.9674 1 
-3.60503 -8.60911 2 
9.3638 -1.71566 0 
-7.66403 -12.5813 1 
-9.11808 3.58337 2 
8.79705 -2.93923 0 
4.17447 2.34068 1 
-10.6248 9.42896 2 
9.8609 0.399765 0 
-0.0298019 -5.10591 1 
-6.67596 -0.182599 2 
8.1722 3.98962 0 
9.0699 13.1065 1 
-5.45289 -3.86684 2 
6.71576 -0.636583 0 
-4.57713 -2.15292 1 
-6.5409 -1.55081 2 
8.11936 -1.11959 0 
1.80885 -1.4453 1 
-6.77347 -0.32684 2 
9.08827 -5.19051 0 
-15.0931 -12.1126 1 
-8.72123 4.10384 2 
4.94395 16.4207 0 
5.50415 2.97177 1 
-4.24436 -8.36765 2 
5.16774 12.5335 0 
2.05606 5.58357 1 
-5.19906 -4.1892 2 
7.19502 6.48482 0 
-2.98378 -6.54511 1 
-7.88359 3.10709 2 
8.6132 -4.16144 0 
-0.415788 -0.582245 1 
-7.69831 0.0437351 2 
8.19575 -5.32981 0 
1.95359 7.89773 1 
-5.89424 -4.96309 2 
3.00855 15.114 0 
12.3588 12.1823 1 
-6.98803 0.0206254 2 
6.95337 2.60897 0 
-10.806 -6.9539 1 
-7.8284 -0.356027 2 
11.3582 -3.92359 0 
2.71804 2.55932 1 
-8.1501 2.65587 2 
7.05514 7.8634 0 
0.406949 2.30336 1 
-7.49695 0.431773 2 
6.07154 11.7536 0 
6.66216 8.0685 1 
-11.4293 9.52344 2 
11.4836 -13.7635 0 
12.8228 8.11677 1 
-9.57736 6.7983 2 
7.61446 4.28433 0 
0.259105 0.453861 1 
-5.69945 -5.10751 2 
6.43931 4.13672 0 
-3.63503 -2.79938 1 
-7.86097 0.561922 2 
7.30853 5.41618 0 
2.52411 3.91624 1 
-11.0034 8.33299 2 
8.58287 -4.51914 0 
-0.809203 -0.0510984 1 
-4.15749 -7.23371 2 
9.53832 -8.99519 0 
-5.26889 -5.31961 1 
-2.35793 -14.8543 2 
5.11448 12.239 0 
-1.59682 0.192101 1 
-5.91588 -3.67851 2 
7.62008 0.70315 0 
9.72468 0.313761 1 
-8.79242 4.44232 2 
7.85511 1.74454 0 
-6.85366 -7.66727 1 
-7.13183 2.14537 2 
3.25732 16.6555 0 
-4.4527 -3.2007 1 
-7.77313 2.0647 2 
7.45973 4.01748 0 
-11.1007 -10.6981 1 
-6.56192 -2.2811 2 
4.19982 14.4809 0 
0.54058 4.01092 1 
-11.7752 10.0362 2 
4.97454 13.9397 0 
-0.221742 1.77477 1 
-8.10908 1.81104 2 
4.3179 13.5015 0 
7.11309 3.00472 1 
-4.81428 -4.7924 2 
5.12907 9.71499 0 
-2.29216 -3.932 1 
-12.1419 11.7779 2 
6.41212 9.40845 0 
15.7264 13.2423 1 
-8.32075 2.43107 2 
6.04577 8.8153 0 
-1.2827 -0.742143 1 
-8.52144 2.63399 2 
8.91823 -1.0469 0 
0.165042 0.65417 1 
-9.91329 6.80489 2 
9.77318 -2.88666 0 
4.0745 7.88097 1 
-8.0369 3.10073 2 
5.91796 5.18008 0 
6.42643 3.81241 1 
-3.83874 -7.91577 2 
7.33053 1.3863 0 
3.80074 4.6046 1 
-12.1007 11.4102 2 
12.6074 -14.3156 0 
-8.2706 -4.42554 1 
-9.41872 7.08493 2 
6.49019 2.20378 0 
-8.66213 -7.8026 1 
-9.17702 6.57498 2 
7.70946 14.2037 0 
-3.43954 0.108878 1 
-9.01485 6.12054 2 
8.50213 4.10647 0 
-11.2925 -9.22993 1 
-11.7272 11.0863 2 
4.17332 12.8923 0 
-6.22996 1.25213 1 
-10.3149 9.61219 2 
7.64186 3.48432 0 
12.429 8.775 1 
-6.86593 1.2223 2 
6.72003 8.92563 0 
3.51949 2.40844 1 
-7.69495 1.16719 2 
7.54491 1.13453 0 
2.67008 3.07123 1 
-12.8171 11.7136 2 
6.40131 -4.89777 0 
1.08838 -1.23066 1 
-11.6165 12.4655 2 
6.65641 1.25851 0 
6.73317 5.6873 1 
-11.5143 11.2493 2 
3.25564 15.3016 0 
-1.82949 0.858979 1 
-5.7229 -3.17177 2 
7.21554 1.39546 0 
5.90248 4.2556 1 
-10.1206 7.92011 2 
8.78884 0.0776074 0 
0.912501 0.0853789 1 
-6.81874 0.441048 2 
5.11941 8.90124 0 
5.57836 4.44424 1 
-7.54525 3.84742 2 
5.5328 3.01857 0 
3.67167 4.82738 1 
-11.0764 8.76906 2 
8.02049 2.87038 0 
-0.170204 -1.9785 1 
-6.0548 -3.33935 2 
7.23618 10.2354 0 
-10.6532 -8.87121 1 
-11.0386 9.41902 2 
8.3355 0.754324 0 
0.738756 0.50519 1 
-8.18871 1.18133 2 
8.02082 4.39058 0 
-8.95154 -8.02611 1 
-10.2167 7.99922 2 
10.825 -4.61156 0 
-5.70038 -6.58696 1 
-7.73534 2.46434 2 
7.03218 -0.303314 0 
13.435 14.68 1 
-8.9525 3.12607 2 
10.5484 -5.67466 0 
-5.86779 -6.95367 1 
-10.4396 7.9054 2 
4.80966 14.8608 0 
-1.05883 4.69753 1 
-5.1517 -4.345 2 
8.98621 -5.464 0 
-9.55202 -6.12697 1 
-7.04447 -0.261885 2 
9.33494 -2.94507 0 
-1.42445 1.10248 1 
-5.76575 -4.32575 2 
3.16672 19.3745 0 
0.591025 1.83375 1 
-8.70197 1.49403 2 
8.95952 -3.07796 0 
9.9959 5.48531 1 
-6.99711 -1.65783 2 
9.4141 -3.46355 0 
-14.2017 -15.4769 1 
-8.72143 5.71653 2 
12.3282 -10.9708 0 
-6.98342 -6.47298 1 
-7.19237 1.98262 2 
7.21842 3.44847 0 
0.0773116 1.61309 1 
-8.53406 5.50127 2 
6.03914 5.93514 0 
-4.09541 -3.97433 1 
-5.56465 -4.44536 2 
8.84946 -0.0794085 0 
1.66448 1.81448 1 
-6.89274 0.0759914 2 
4.10279 12.0442 0 
6.79541 4.27978 1 
-10.2091 6.3731 2 
7.45929 -0.158516 0 
-4.53936 -0.509431 1 
-10.2191 8.01818 2 
8.52369 -1.14089 0 
-11.6128 -10.0213 1 
-9.42795 4.68797 2 
8.77618 -2.31081 0 
-2.5765 -5.02894 1 
-3.8974 -8.42328 2 
4.19689 22.3313 0 
7.08627 8.30579 1 
-5.80474 -3.1413 2 
6.20007 7.98161 0 
-8.75018 -5.88069 1 
-10.6292 9.41147 2 
7.26769 8.34063 0 
0.0731781 -1.82224 1 
-11.0281 8.85639 2 
7.33352 -2.81319 0 
5.46331 3.24739 1 
-4.00492 -7.47598 2 
3.84512 12.1237 0 
-2.85644 -2.40875 1 
-6.84175 -1.89753 2 
3.15143 15.7711 0 
-14.7743 -13.4092 1 
-8.31115 1.59 2 
5.74955 10.263 0 
-10.1947 -9.89209 1 
-9.50474 7.53177 2 
4.97482 11.0251 0 
-6.30094 -9.82553 1 
-7.03637 -0.914853 2 
6.67653 0.690902 0 
4.35511 1.57591 1 
-7.24905 1.55018 2 
8.05578 -7.69942 0 
-5.79944 -4.02391 1 
-7.69414 1.18617 2 
7.9493 11.0918 0 
-6.55198 -4.7412 1 
-4.15966 -8.07346 2 
6.33911 11.1855 0 
1.94735 1.79095 1 
-7.06736 1.05179 2 
6.86848 0.246504 0 
5.31787 5.10149 1 
-7.19729 -1.18313 2 
7.24961 3.11122 0 
1.91875 3.21424 1 
-6.2338 0.126088 2 
5.69761 10.1821 0 
-0.0801184 -3.30186 1 
-4.72711 -6.18024 2 
5.0772 12.7851 0 
-11.3883 -11.3257 1 
-9.60965 5.55237 2 
5.14348 12.5907 0 
-3.7382 -4.49853 1 
-9.04992 4.87416 2 
5.84191 10.9429 0 
11.994 14.1965 1 
-7.46372 -0.254732 2 
3.96283 13.6451 0 
-0.931522 -3.09051 1 
-8.18937 2.7833 2 
9.55961 -3.9112 0 
-3.55243 -0.516827 1 
-10.4662 6.82858 2 
4.21131 13.8676 0 
-0.833753 -5.013 1 
-5.13491 -0.889097 2 
7.50444 4.5986 0 
8.39403 11.4615 1 
-2.92497 -10.2146 2 
7.69578 3.74447 0 
4.20177 -1.25829 1 
-10.1162 8.58681 2 
6.50978 8.54813 0 
-8.59174 -2.53128 1 
-8.79408 3.67629 2 
8.02028 -0.312749 0 
-7.74514 -3.18916 1 
-10.9914 10.4262 2 
7.52066 -1.08345 0 
-1.74099 -0.452413 1 
-9.90022 8.15347 2 
8.17289 2.50781 0 
1.73474 1.09898 1 
-6.07281 -3.11736 2 
7.80812 6.11312 0 
14.465 6.61319 1 
-7.04225 -0.639984 2 
10.6156 -4.0719 0 
-7.57042 -4.28986 1 
-12.3594 14.0567 2 
10.0426 -8.6081 0 
4.14356 1.85919 1 
-8.46391 3.7717 2 
5.52191 7.90879 0 
-1.90293 -2.87881 1 
-7.06321 -0.078479 2 
7.13515 3.06833 0 
11.866 7.89212 1 
-12.48 11.2454 2 
7.5812 -0.271008 0 
4.85112 3.61026 1 
-8.94928 3.73274 2 
6.13914 8.18444 0 
0.996763 2.289 1 
-5.38559 -4.31819 2 
6.30473 1.02371 0 
-2.62893 2.45547 1 
-7.59734 2.3694 2 
8.18977 -3.49676 0 
-1.73128 1.52235 1 
-9.1746 3.92636 2 
8.35935 -2.92826 0 
10.6857 8.75218 1 
-9.28608 3.425 2 
8.06407 4.59512 0 
2.1786 3.19527 1 
-7.1459 0.0534559 2 
6.86734 5.73658 0 
-4.11823 -3.31358 1 
-9.59417 4.77545 2 
5.90354 4.77052 0 
-1.18401 2.01883 1 
-9.4424 6.54764 2 
8.61618 2.81045 0 
11.1737 5.4484 1 
-8.00877 2.77714 2 
7.10513 1.641 0 
0.577441 -1.05569 1 
-8.81221 3.45805 2 
6.15312 9.19125 0 
-4.60115 -5.30673 1 
-4.71036 -6.9555 2 
5.05614 12.679 0 
-4.083 -0.459209 1 
-9.61928 7.11926 2 
4.99864 8.5279 0 
7.44052 6.0484 1 
-13.3203 16.2801 2 
8.21266 -1.03133 0 
8.48085 9.33489 1 
-7.83128 -1.14221 2 
8.88543 2.62208 0 
-3.89935 -1.67131 1 
-6.20954 -2.81983 2 
8.39321 -2.97478 0 
-0.113588 -1.20077 1 
-6.56492 1.07372 2 
8.24513 -7.8278 0 
3.1838 2.37045 1 
-10.8945 10.716 2 
2.71404 13.5121 0 
-5.73661 -4.54329 1 
-10.8327 7.98151 2 
8.37512 2.17352 0 
2.48684 1.91942 1 
-2.89762 -9.67501 2 
6.29675 14.5342 0 
2.45074 1.81008 1 
-8.9653 5.41214 2 
5.56286 6.54836 0 
-5.98359 -3.80361 1 
-11.2719 8.62713 2 
6.36521 5.98155 0 
4.83029 6.97353 1 
-8.55237 4.47684 2 
6.20444 13.6055 0 
0.853654 3.45281 1 
-10.0759 7.09965 2 
8.80718 -6.85806 0 
-11.2538 -6.42658 1 
-8.81194 7.07795 2 
7.04311 8.41876 0 
4.06462 -0.696417 1 
-8.72066 3.85979 2 
5.77584 7.94 0 
-1.40796 1.09512 1 
-11.6794 11.0426 2 
2.0187 26.8056 0 
9.19344 9.2 1 
-8.25831 3.62613 2 
9.72817 0.622135 0 
-7.60591 -6.25197 1 
-7.0736 0.861876 2 
8.21848 -3.90097 0 
-5.37965 -3.05621 1 
-5.32136 -4.68146 2 
7.10027 8.3705 0 
-0.894133 -5.04793 1 
-7.81454 0.217117 2 
8.90619 -6.1118 0 
-3.25856 -3.96381 1 
-10.7039 6.34977 2 
3.23576 16.7091 0 
-0.51455 -3.45008 1 
-8.11593 1.74571 2 
5.3326 11.9596 0 
3.64126 0.927823 1 
-9.20084 4.94489 2 
7.32825 1.81522 0 
5.84457 10.582 1 
-9.24611 4.43884 2 
6.44802 8.05571 0 
6.04504 5.39197 1 
-12.0065 13.001 2 
8.93129 -0.807563 0 
-5.46234 -0.484428 1 
-12.1558 11.2252 2 
4.61642 11.2526 0 
-8.17035 -12.2772 1 
-7.2245 -2.01898 2 
4.99756 3.65971 0 
8.78733 5.09674 1 
-3.90807 -8.56791 2 
9.06515 -8.62982 0 
-9.37213 -6.62858 1 
-11.3874 8.17923 2 
4.72036 8.4665 0 
8.75316 8.25196 1 
-6.77564 0.557441 2 
8.28134 -1.16362 0 
4.36487 1.50346 1 
-9.89425 5.0376 2 
7.03066 10.5149 0 
-8.41964 -10.6513 1 
-7.22895 1.28162 2 
5.64914 12.8179 0 
6.4731 8.56264 1 
-12.4873 14.5544 2 
3.0856 19.5627 0 
18.7895 15.5079 1 
-8.98147 3.55483 2 
8.98446 -5.13219 0 
-3.34453 -3.92751 1 
-4.98493 -1.63058 2 
6.62419 4.69747 0 
15.5814 16.8713 1 
-9.6601 5.82198 2 
7.64002 3.07988 0 
9.69837 10.415 1 
-12.511 15.1618 2 
6.75593 3.07417 0 
-5.65358 -8.38668 1 
-7.98974 1.67523 2 
3.83176 17.0463 0 
1.11386 4.15217 1 
-7.35763 0.275871 2 
6.48454 3.2725 0 
-2.65653 -0.27281 1 
-6.79384 0.234866 2 
9.12331 2.16983 0 
-8.18781 -9.3733 1 
-8.20566 2.05583 2 
8.31825 3.07254 0 
0.509691 -1.50947 1 
-10.0282 6.40221 2 
9.49749 -1.95104 0 
-4.38647 -2.62144 1 
-5.91012 -2.71172 2 
8.84508 -4.72549 0 
0.321722 0.337405 1 
-3.54907 -10.9103 2 
6.97736 -2.75269 0 
9.33119 6.47242 1 
-10.4343 8.97291 2 
7.87205 0.61521 0 
1.51882 2.9598 1 
-8.1706 2.87817 2 
6.14369 7.8008 0 
-4.56103 -7.60024 1 
-9.57611 6.28542 2 
6.27443 15.5609 0 
-7.5938 -9.79477 1 
-6.82868 -3.18917 2 
7.29034 9.72459 0 
9.1418 8.4298 1 
-12.3373 14.1739 2 
9.41807 0.673502 0 
1.29674 3.03173 1 
-9.55091 4.03321 2 
3.75572 18.2017 0 
16.1983 11.3983 1 
-8.13738 3.01384 2 
8.2706 8.31719 0 
-6.22438 -2.1092 1 
-7.29444 -0.0223046 2 
5.54141 8.42015 0 
7.43657 3.69008 1 
-8.20163 3.0028 2 
5.82728 16.8323 0 
12.8042 12.5747 1 
-5.91538 -2.88728 2 
6.16492 4.49047 0 
-22.8816 -16.4509 1 
-6.25687 -4.63203 2 
5.35783 10.3533 0 
-5.56247 -3.56738 1 
-8.50045 2.41823 2 
9.37043 -4.51657 0 
-7.32567 -9.14362 1 
-8.18975 1.21258 2 
7.1963 5.59289 0 
-4.21727 1.00978 1 
-6.89422 0.541699 2 
7.64393 8.26428 0 
-15.7297 -11.4206 1 
-7.36596 0.997371 2 
3.95602 11.5658 0 
1.71884 0.132888 1 
-4.27462 -6.00308 2 
5.87685 7.26178 0 
-2.29415 -1.31274 1 
-7.64067 3.74155 2 
8.80763 -5.3601 0 
0.67177 0.425081 1 
-6.58459 -2.3838 2 
5.92387 8.57283 0 
11.9308 9.08039 1 
-6.04043 -3.19046 2 
8.18279 5.91541 0 
6.54268 4.85171 1 
-6.62823 -0.806888 2 
7.09412 2.17648 0 
4.55783 0.836907 1 
-6.44738 -2.10316 2 
6.20906 8.4457 0 
-9.54167 -2.74701 1 
-8.46532 3.39096 2 
7.0472 3.89286 0 
7.01891 -1.12599 1 
-10.4994 8.06358 2 
5.03391 11.5957 0 
-0.148491 -2.7021 1 
-11.2267 7.53355 2 
9.90955 -8.77559 0 
3.45897 0.450306 1 
-7.14003 2.72412 2 
10.5156 -7.15114 0 
6.70337 6.09578 1 
-7.79097 2.01828 2 
4.46885 16.3095 0 
-9.31259 -8.14714 1 
-9.49715 4.26567 2 
7.79874 -4.64984 0 
-2.5662 -4.78844 1 
-14.1181 17.342 2 
7.02524 7.76733 0 
-10.6335 -9.62049 1 
-9.7333 5.01402 2 
5.59349 6.32428 0 
3.75271 3.86814 1 
-7.15598 -1.78581 2 
5.0588 12.7237 0 
-6.25493 -1.31162 1 
-6.82477 -0.994632 2 
8.80552 -3.03038 0 
-9.14662 -8.78364 1 
-10.9797 7.64656 2 
5.78052 5.31711 0 
1.14761 5.64559 1 
-6.43859 -0.709243 2 
6.89652 5.60815 0 
-1.46765 -3.46426 1 
-7.63337 1.72558 2 
6.04951 9.63674 0 
5.63207 1.89098 1 
-6.82048 -1.02628 2 
5.00458 5.75621 0 
2.46206 -3.09853 1 
-8.303 2.25676 2 
6.96994 7.0117 0 
1.34111 2.79329 1 
-11.8291 12.2529 2 
7.32589 8.2574 0 
6.93596 1.31737 1 
-9.43951 6.89667 2 
5.02486 13.5269 0 
-12.3026 -10.7889 1 
-13.0364 13.2748 2 
8.26285 -0.846196 0 
-2.28472 -3.83901 1 
-7.98376 0.497809 2 
7.97115 5.36963 0 
-7.33356 -6.15957 1 
-9.2137 4.5526 2 
8.59779 0.39953 0 
9.72492 8.57239 1 
-7.88438 3.36256 2 
7.84826 -3.1914 0 
-6.68698 -7.31086 1 
-9.4822 4.42764 2 
6.93391 6.62489 0 
8.57998 12.8203 1 
-11.5609 11.45 2 
7.08646 3.97402 0 
3.11981 2.82108 1 
-7.86519 2.40446 2 
5.03797 7.7641 0 
-5.70831 -1.06786 1 
-10.6148 8.67358 2 
5.55931 7.81206 0 
-2.14435 -5.10089 1 
-7.88133 2.77085 2 
6.42141 15.3372 0 
0.339484 1.23903 1 
-6.4106 -3.99732 2 
6.94253 12.4328 0 
12.5377 15.058 1 
-7.81428 1.33295 2 
5.54276 6.05699 0 
10.4387 10.6852 1 
-10.6112 9.87755 2 
7.02953 8.45769 0 
2.00911 0.628681 1 
-9.13721 5.84609 2 
9.89617 -0.282896 0 
0.620237 1.53307 1 
-10.3664 7.83691 2 
4.14736 18.1369 0 
-3.78212 -3.83647 1 
-9.20562 6.88745 2 
9.32255 -8.72912 0 
-5.69999 -9.25775 1 
-9.08252 5.6251 2 
8.95568 -0.0851236 0 
-3.01527 -5.94573 1 
-9.85553 4.93487 2 
7.18083 1.0336 0 
-0.187921 2.24194 1 
-7.18869 -0.678931 2 
8.81227 -2.26217 0 
4.27312 6.0797 1 
-7.12634 1.10302 2 
7.80935 4.73062 0 
-5.72968 -7.2169 1 
-10.5268 10.2611 2 
7.59213 4.31625 0 
-2.53512 -3.47866 1 
-5.55346 -2.81167 2 
6.12167 7.42109 0 
-12.2224 -6.64823 1 
-8.67241 7.00115 2 
9.16278 1.09447 0 
-11.81 -10.6409 1 
-9.42159 5.59827 2 
7.60741 4.5462 0 
-2.91987 -2.4139 1 
-8.22796 2.12002 2 
6.86925 3.76778 0 
-0.832749 -1.0745 1 
-8.33021 3.0446 2 
0.992735 19.3956 0 
-3.54177 -1.28705 1 
-6.425 -5.09754 2 
7.41578 3.0629 0 
5.86764 6.04058 1 
-5.38945 -3.98181 2 
5.36336 7.84031 0 
7.42576 2.3312 1 
-7.18529 0.794388 2 
7.81185 0.396374 0 
3.72617 5.16523 1 
-8.42192 4.71922 2 
9.87399 0.874931 0 
5.98262 4.20031 1 
-11.2534 11.1601 2 
9.02603 -2.14283 0 
11.5888 9.44853 1 
-8.40389 3.77634 2 
6.24406 5.59279 0 
-7.99385 -5.43204 1 
-7.15188 0.946501 2 
5.65255 14.2036 0 
-10.2178 -15.9017 1 
-2.76427 -9.54838 2 
7.10249 9.01671 0 
-6.25904 -8.06781 1 
-11.3408 7.06242 2 
6.43369 9.60179 0 
-9.46362 -13.9781 1 
-7.27465 1.58599 2 
9.53814 -5.59905 0 
0.356789 -4.06097 1 
-6.63537 -2.42056 2 
6.84209 4.85594 0 
2.62547 5.32411 1 
-9.94021 5.0512 2 
8.09461 3.43897 0 
-11.0293 -6.81973 1 
-6.40942 -1.58688 2 
2.56049 27.0835 0 
-4.91956 -2.79525 1 
-6.0667 -2.39234 2 
8.60824 -1.25967 0 
-5.17118 -3.71423 1 
-8.9659 3.65567 2 
6.36901 3.20309 0 
-18.1357 -13.9007 1 
-7.44758 0.333147 2 
4.80278 15.9899 0 
-5.13277 -5.15058 1 
-7.27866 1.66592 2 
5.66692 10.4082 0 
1.3963 3.0993 1 
-11.3777 10.7279 2 
8.098 4.82428 0 
-3.07552 -6.82874 1 
-4.13274 -8.18399 2 
8.92111 -1.04084 0 
4.40276 4.26137 1 
-3.7786 -7.1104 2 
3.97352 13.5684 0 
-1.57601 -5.79152 1 
-8.12319 2.05691 2 
4.40798 16.8922 0 
-5.31859 -10.4289 1 
-8.80894 4.11628 2 
6.39482 7.75902 0 
8.23268 2.07478 1 
-4.04453 -7.1916 2 
8.49811 -6.87973 0 
-9.03471 -9.82917 1 
-5.27119 -3.65067 2 
6.24388 5.25027 0 
14.6938 6.71378 1 
-9.55699 5.25381 2 
9.20217 -3.81022 0 
6.1377 9.40699 1 
-4.81581 -6.42158 2 
7.33323 2.41236 0 
7.60181 4.90151 1 
-9.96865 9.66441 2 
9.47555 -2.64926 0 
5.68545 7.49696 1 
-10.4192 7.54578 2 
7.40544 0.344583 0 
-2.08153 -2.31056 1 
-7.75451 0.116029 2 
5.9835 4.08221 0 
-4.1621 -3.96235 1 
-6.46264 -1.92586 2 
8.04367 5.87671 0 
-1.09978 0.383215 1 
-6.72559 1.75464 2 
9.20069 -5.55568 0 
-5.89084 -8.07246 1 
-7.03942 -0.623807 2 
5.34188 12.4986 0 
-12.435 -10.7403 1 
-10.6171 7.92599 2 
8.99858 -6.46977 0 
-4.97845 -3.93052 1 
-5.73846 -3.70106 2 
4.03052 15.3011 0 
6.75636 9.58163 1 
-7.54821 -0.0235245 2 
7.51456 -0.702265 0 
5.55584 8.28618 1 
-11.4473 10.2062 2 
8.57083 4.53114 0 
3.85114 9.43729 1 
-6.42547 -0.167468 2 
5.43487 8.40232 0 
4.92015 1.97359 1 
-9.02426 1.04666 2 
